document_id,document_name,sort_order,chunk_id,block_count,char_count,plain_chars,data_chars,html_chars,data_kb,plain_kb,html_kb,total_payload_kb
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2577,29e0ea7f-9705-480c-8967-894b873606df,24,6616,6616,9179,6837,13.70,11.20,11.42,36.32
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2578,d51d4a21-330a-4438-a4bf-a79f445b18ba,24,5931,5931,8546,6181,12.59,10.05,10.28,32.92
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2579,a83c4745-3b24-4fc2-96f7-e9e9cf0ba2b6,24,5202,5202,8767,5767,11.98,8.51,9.05,29.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2580,a94134e7-6beb-49f4-8b16-fdcd238259e8,24,2396,2396,4797,2568,6.49,4.15,4.31,14.95
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2581,74425995-687e-4519-abbe-9f50b2c12eee,24,4445,4445,6927,4640,10.04,7.63,7.81,25.47
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2582,1964984f-d961-4eba-a8d4-b31ba2fec5fe,24,4653,4653,7300,4897,10.76,8.18,8.41,27.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2583,d122cc13-3aae-48ef-a07f-48f2c17cce8d,24,3620,3620,6257,3883,8.58,6.01,6.26,20.85
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2584,2e851309-1c0b-4f16-aea4-900a44779b14,24,4028,4028,6575,4252,9.27,6.79,7.00,23.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2585,2446ce2a-1406-4a77-9596-edfcea6abf32,24,5358,5358,7970,5593,11.46,8.92,9.14,29.53
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2586,0fe3ad76-ad6a-4a81-a0bb-ee5e9cc3d204,24,6755,6755,9539,7082,13.74,11.03,11.34,36.11
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2587,dca2a81e-f045-4f3d-8d80-4011236b63b5,24,9858,9858,12606,10146,19.49,16.82,17.09,53.40
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2588,fe0573cf-1c5e-45b5-93d8-6484549ef197,24,8679,8679,11431,8976,17.26,14.59,14.87,46.72
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2589,1b9de712-7ba3-4b82-abe7-5e3555032663,24,3441,3441,5960,3658,7.99,5.54,5.75,19.28
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2590,b0087b84-24f4-4a9a-b8b1-1e6c2a9451c3,24,7333,7333,10257,7720,14.80,11.97,12.32,39.10
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2591,1cb149f2-ab93-4b12-a24a-93d11969071a,24,14231,14231,20552,16194,22.84,16.92,18.58,58.34
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2592,a96f682a-216c-4e8d-8aef-5c729b235cc4,24,6254,6254,9141,6634,12.33,9.53,9.89,31.75
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2593,e86e3c9d-0e6b-4d9e-b3c8-956c0597c7b8,24,4699,4699,7164,4882,10.43,8.02,8.20,26.65
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2594,53e65f2b-5a12-4ad2-b748-a4667be3d715,24,5053,5053,7673,5296,11.09,8.54,8.77,28.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2595,87bcc8b2-743a-4f31-9782-9249cedaeee7,24,6256,6256,8879,6508,13.01,10.46,10.69,34.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2596,c24222a9-c72a-4f1a-acbf-ed8b1c7e263a,24,5018,5018,7856,5377,10.81,8.07,8.39,27.27
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2597,aca7bc01-4fce-4cbb-bf78-f291fdc75a30,24,4641,4641,7303,4912,10.12,7.53,7.78,25.43
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2598,104b2d44-7d93-472d-995e-ca92136f9e8f,24,3010,3010,5421,3180,7.49,5.14,5.30,17.93
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2599,cd2d2c18-b2f3-45af-8229-2ddd605358a8,24,3250,3250,5743,3595,7.92,5.50,5.82,19.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2600,d3ac42b9-2eb7-43de-9400-37b099aa8250,24,6897,6897,9414,7092,14.57,12.12,12.30,38.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2601,7b5f50b0-5e51-4c21-bb5b-078ca12e4671,24,5368,5368,7852,5560,11.83,9.41,9.59,30.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2602,d84670ee-a295-4b22-be11-021dcb0d54cf,24,4145,4145,6572,4315,9.58,7.21,7.37,24.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2603,dba10b57-b7f6-48aa-9102-1eadfd4638b3,24,2298,2298,4664,2453,6.19,3.88,4.03,14.11
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2604,e01aee03-5cf4-4c53-ae39-7aea766e9013,24,3258,3258,5792,3488,8.13,5.67,5.88,19.69
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2605,d6d794b8-973c-4c18-b9f0-56c45e84ab23,24,4648,4648,7185,4870,9.97,7.50,7.71,25.18
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2606,b596a2c0-cbb7-4c3c-a7e3-bdb9325a5d76,24,5618,5618,8118,5813,12.17,9.73,9.92,31.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2607,db48b674-3909-4ee6-81a7-29aed35c2a78,24,4524,4524,7181,4791,10.22,7.63,7.88,25.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2608,08ba07d0-6e9f-4bdb-a564-dbafef030e24,24,3902,3902,6471,4142,8.85,6.35,6.58,21.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2609,1c09d9d0-bd1f-4b83-bedb-eb0bff0cc8c8,24,2768,2768,5185,2943,7.12,4.77,4.93,16.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2610,9296bcf3-80c7-4d1a-b220-c21a32d76138,24,1742,1742,4096,1892,5.23,2.93,3.08,11.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2611,57e03611-3ea2-4c56-9800-d62dc024498c,24,2462,2462,4835,2617,6.49,4.17,4.32,14.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2612,42ddf6e3-26e6-42a4-a46c-cb0673c4437c,24,3069,3069,5521,3259,7.64,5.25,5.43,18.32
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2613,0a399979-b600-4989-995e-f0a1436ccacd,24,3897,3897,6341,4079,9.08,6.70,6.87,22.65
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2614,0fce7389-97ee-4c0e-94b5-b8453f1577c6,24,2347,2347,4749,2517,6.27,3.93,4.09,14.28
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2615,c1defefc-e9b8-438c-8a56-9b5074b95027,24,3610,3610,6018,3777,8.63,6.28,6.44,21.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2616,b2931818-d8b4-4c01-9141-7157b2ab436e,24,3818,3818,6228,3979,9.00,6.65,6.80,22.45
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2617,57d599bd-f622-406a-9397-82c00612e50f,24,3442,3442,5877,3610,8.32,5.94,6.11,20.37
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2618,c3c6521b-496c-45eb-84b5-a6a22ecab8f1,24,6561,6561,9082,6763,13.96,11.51,11.70,37.17
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2619,2b4c20d9-cbe4-48c9-98a1-c924873e256a,24,4978,4978,7446,5157,11.07,8.67,8.83,28.57
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2620,a36312ee-bb2c-4719-ab81-bd524232ef11,24,4385,4385,6895,4589,10.03,7.59,7.78,25.41
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2621,d6f130cd-57ae-4680-a8d0-7b14529fc761,24,6945,6945,9582,7190,14.73,12.17,12.40,39.30
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2622,5a232dde-648a-4608-8848-3b7d0693777d,24,6831,6831,9356,7033,14.42,11.96,12.15,38.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2623,ee2a0375-800f-4a29-8511-7e37becee074,24,7794,7794,10615,8130,15.53,12.79,13.11,41.43
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2624,231fb415-4254-4125-b5ff-689fd2ff62de,24,6523,6523,9469,6921,13.24,10.38,10.75,34.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2625,a2077276-a000-4cb4-86c0-8cced8c6ff16,24,3787,3787,6516,4096,8.39,5.74,6.03,20.15
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2626,eff8d56c-541d-43a4-9a32-c0bd4ec58c52,24,3221,3221,5726,3435,7.80,5.36,5.56,18.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2627,ebcae1d1-3c55-430c-95cc-938e3292478f,24,5766,5766,8695,6161,12.08,9.24,9.60,30.92
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2628,83ac9a9b-9cef-4ad0-9b42-f128fea840ae,24,5625,5625,8449,5974,12.14,9.40,9.72,31.25
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2629,3d9da072-1bc3-4cb4-9d46-9b4c9ec3109a,24,3178,3178,5682,3387,7.85,5.41,5.61,18.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2630,91c85928-bc49-4e41-af59-ec487249b1e2,24,3333,3333,5715,3488,8.12,5.80,5.95,19.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2631,6ebd59b0-48bc-42d0-8051-56f6f2c9db4c,24,8238,8238,11102,8593,16.53,13.76,14.08,44.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2632,198f4b55-4dc4-4da8-abfb-5e677d87c109,24,6399,6399,8898,6588,13.59,11.16,11.34,36.09
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2633,2dba4a0c-12c8-4d81-8dbf-2951e3f39ccd,24,3682,3682,6230,3913,8.49,6.00,6.23,20.72
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2634,985476ad-678b-4420-97de-0415d73747ac,24,6490,6490,9039,6709,13.89,11.42,11.62,36.93
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2635,67c09e7c-bb3e-40f2-83fa-50e286c82c46,24,9848,9848,12656,10164,20.01,17.29,17.57,54.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2636,6ee21d9a-edf2-4a74-9b4e-678df5292f18,24,9913,9913,12761,10237,20.20,17.44,17.73,55.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2637,a40d1b4b-11e9-46c7-b6f7-b56e925421bd,24,11157,11157,14041,11503,22.36,19.58,19.88,61.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2638,f04560f7-eeb5-492c-9e09-12c31729afdb,24,6065,6065,8657,6293,13.19,10.67,10.88,34.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2639,77d2547d-2370-4aea-ad57-d3f44905921d,24,4681,4681,7122,4858,10.51,8.13,8.30,26.94
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2640,bf034710-cf89-4f22-9ff8-1254a0439be4,24,3708,3708,6128,3878,8.80,6.44,6.61,21.85
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2641,ab5bc1bf-f029-423b-9248-f283883f0d4d,24,5140,5140,7620,5324,11.41,9.00,9.17,29.58
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2642,d5a592ef-b227-4327-b37c-1801a41199ed,24,9476,9476,12313,9948,19.09,16.35,16.78,52.22
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2643,a0aa7686-5b1e-4d28-aa3e-3e8a98e2ccf9,24,9351,9351,12222,9701,18.38,15.59,15.92,49.89
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2644,085d534f-0e5a-4468-a764-0153941bc2ae,24,14169,14169,17563,14715,27.43,24.17,24.64,76.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2645,1f7104c4-4cf5-4821-ae2a-a35622ceca6d,24,4917,4917,7641,5218,10.95,8.31,8.58,27.84
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2646,33a31798-cdff-4e68-9d50-e4f7cdccd4e7,24,4246,4246,6761,4463,9.78,7.33,7.53,24.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2647,aa23fa4c-c191-4f6d-9a0a-5acf90b89888,24,4198,4198,6800,4452,9.31,6.78,7.02,23.12
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2648,f5d02330-cb37-4001-bb9d-2971d3f31fc9,24,5999,5999,8653,6257,12.71,10.13,10.37,33.20
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2649,9fc5dfa6-2d84-4a14-831d-54102b4463b5,24,9180,9180,12148,9561,17.90,15.02,15.37,48.28
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2650,02bb2ea8-fdad-4fd4-bbe5-3f0d7e28f813,24,5003,5003,7675,5287,10.91,8.32,8.58,27.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2651,71802a88-74c6-48b6-8805-f5fb64a5adc7,24,6212,6212,8829,6450,13.11,10.57,10.79,34.47
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2652,a942d95f-592e-4adf-9c05-855d3b31b8f2,24,5095,5095,7703,5351,11.06,8.53,8.76,28.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2653,0ea08ccc-b780-4d42-8a84-2d779fa4bef0,24,4977,4977,7704,5284,10.43,7.79,8.07,26.29
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2654,5864b614-a833-4dcf-9e1c-dd4fe78663d9,24,4781,4781,7452,5065,10.47,7.87,8.13,26.47
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2655,4c92169b-3d50-4163-9ee1-743425d3b98f,24,2658,2658,5033,2813,6.77,4.46,4.61,15.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2656,18ff5eff-697d-4068-b262-a03b1de48bc6,24,6321,6321,8928,6553,13.45,10.92,11.13,35.50
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2657,bb849ec1-53a7-4d11-b153-1057cf58e837,24,6176,6176,8730,6386,13.23,10.74,10.94,34.92
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2658,3c4a3a4a-3666-400e-935a-0915b610907c,24,2604,2604,4999,2769,6.75,4.41,4.57,15.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2659,76d5727b-4dd0-4277-acd2-f07731b2e220,24,8443,8443,11149,8719,17.32,14.70,14.95,46.97
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2660,b1d1eebe-0cc7-47ea-bbea-fbe093570978,24,6537,6537,9150,6782,14.12,11.58,11.80,37.51
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2661,c1d17df0-0b31-40da-b50d-4b45f078630c,24,7343,7343,9935,7569,15.45,12.93,13.13,41.51
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2662,bcd82b36-d716-4765-86a4-2d30f999dfcd,24,6703,6703,9326,6953,14.21,11.66,11.89,37.76
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2663,4b8c065a-b9c1-416e-95bf-e75b79da75c0,24,6715,6715,9239,6915,13.99,11.53,11.72,37.23
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2664,3d9549a4-a42c-4f83-8690-8a95f2495203,24,6115,6115,8590,6297,13.07,10.65,10.83,34.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2665,2787f859-57fb-4dcb-a2cc-0ad92fd389ff,24,5988,5988,8420,6148,12.89,10.52,10.67,34.07
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2666,dd573476-bf2f-4fa5-b3a8-baae3f49f67f,24,9320,9320,12033,9597,18.00,15.37,15.62,48.99
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2667,d0bb5c77-2b82-4e20-8013-0e0c20cb0e56,24,9425,9425,12365,9805,19.08,16.25,16.58,51.90
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2668,0abb9f25-a92a-4dd4-b78a-98d56ecd298b,24,4716,4716,7219,4919,10.55,8.12,8.31,26.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2669,6d7ddd1a-774e-46b2-918f-a09ee04fce75,24,5619,5619,8117,5815,12.21,9.78,9.97,31.96
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2670,017e0e1b-90a3-4e79-b976-477956786d4c,24,7121,7121,9597,7298,14.96,12.54,12.71,40.21
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2671,665c2d43-dbd9-4024-af37-9973d46fc5fc,24,8008,8008,10689,8273,16.41,13.81,14.05,44.28
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2672,83f146a8-ca1c-47cd-91d4-9a7f2f977b71,24,4124,4124,6598,4321,9.54,7.13,7.32,23.99
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2673,3c4a39d8-f31e-4b88-8bba-15d3006112b4,24,6070,6070,8655,6305,13.15,10.64,10.85,34.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2674,ebed0bc2-84bf-41dd-99c1-0c3b35bc4a93,24,7827,7827,10514,8104,16.38,13.79,14.03,44.20
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2675,333b8f6a-bb22-46a2-a22c-1b4fba35f158,24,3310,3310,5843,3536,8.09,5.63,5.84,19.56
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2676,17853e70-942b-4a12-b797-7ebf59341a9d,24,6647,6647,9199,6864,14.08,11.60,11.80,37.49
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2677,21e57493-1b98-4f5b-857d-6558537a87be,24,6933,6933,9507,7158,14.68,12.18,12.39,39.25
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2678,594cf49d-02f5-49b5-b13e-3f8873cc427a,24,4867,4867,7481,5125,10.68,8.14,8.38,27.19
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2679,748f8070-f317-4cc6-8e93-8a7ab9d735d5,24,4601,4601,7095,4799,10.25,7.82,8.01,26.09
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2680,2baec34e-a905-4565-95b3-cace02f5a3d0,24,3059,3059,5456,3488,7.60,5.26,5.67,18.53
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2681,e2356e16-8bbc-48d4-9cbc-13637031d769,24,3827,3827,6201,3972,8.94,6.62,6.76,22.33
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2682,322aa5c8-b45e-4134-a9ce-c6d6d99f0839,24,4032,4032,6468,4207,9.29,6.91,7.08,23.27
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2683,88ae6fb9-15d0-4c23-9e73-c3cf333f459c,24,3229,3229,5750,3447,7.92,5.47,5.67,19.07
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2684,81f68ccc-e7a0-422b-8554-57fba9e944a0,24,6703,6703,9339,6941,14.22,11.66,11.88,37.76
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2685,0f058b92-925f-437c-852b-a2cf176ecbe7,24,8872,8872,11456,9088,18.07,15.56,15.76,49.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2686,69ef376d-af6d-4808-a317-7fb7be548b6f,24,9938,9938,12666,10214,20.16,17.52,17.76,55.43
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2687,e0506c7f-e6a6-4290-a05a-0a6a553696cb,24,5110,5110,7632,5320,11.21,8.76,8.95,28.92
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2688,1d48290e-955e-4ed0-8261-f9834bfd11ac,24,5534,5534,7977,5700,11.96,9.57,9.73,31.26
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2689,7b16a9e8-ad58-4276-b80f-6ec5d1b250f7,24,8201,8201,11273,8640,16.82,13.85,14.24,44.91
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2690,cb8ff696-50c6-4c3c-a067-b1c85b78505a,24,5440,5440,8015,5677,11.86,9.36,9.57,30.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2691,404cc453-75a4-47d7-bb65-a60f651dcc62,24,4742,4742,7305,4974,10.28,7.78,8.00,26.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2692,72fbe63f-3f24-4cbc-9b65-f871d99d8239,24,6469,6469,8939,6644,13.68,11.27,11.44,36.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2693,1990b82e-4c92-4adb-b38b-45639cd92581,24,8698,8698,11379,8967,17.73,15.14,15.38,48.25
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2694,726353dc-5528-4afe-b05a-9da1a5b1b10a,24,5696,5696,8293,5939,12.29,9.77,10.00,32.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2695,bb153531-4f33-4ca0-8756-661fd4ce9076,24,4411,4411,6944,4633,9.79,7.32,7.53,24.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2696,5ae33a66-4511-4419-ae69-bc74d917c9f1,24,4099,4099,6575,4293,9.25,6.84,7.03,23.12
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2697,e1f157f3-acdc-4c8e-ad76-468b6438435b,24,3128,3128,5558,3310,7.79,5.42,5.59,18.80
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2698,ec7037f5-2cd9-44ed-92a8-ec9526466f8a,24,7191,7191,9770,7418,14.99,12.49,12.69,40.17
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2699,6e98f970-2937-4481-bb05-d39bec238935,24,2914,2914,5352,3101,7.41,5.04,5.21,17.66
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2700,9c61d98c-ae3d-40ed-ba37-10035b897832,24,3247,3247,5830,3502,8.09,5.59,5.81,19.49
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2701,a1f82eff-a969-48e6-9354-7704b8100dfe,24,4733,4733,7327,4985,10.53,8.01,8.24,26.77
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2702,35d9d099-d78b-41f1-8be6-dba21a8326c0,24,3024,3024,5473,3208,7.49,5.11,5.28,17.88
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2703,e3dfa574-d68a-43f4-8c73-6f02d71edbe6,24,7945,7945,10691,8377,16.48,13.83,14.22,44.53
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2704,1980098b-43ce-40cd-9891-e693e7bb0768,24,6306,6306,8742,6466,13.25,10.88,11.03,35.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2705,490d1a8f-a88d-4b92-b8b4-15b3c8a16483,24,6451,6451,8959,6648,13.68,11.24,11.42,36.34
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2706,dc8796cd-25ef-4bc7-98bc-3dc027370d56,24,6516,6516,9106,6745,13.76,11.25,11.46,36.47
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2707,fe33accf-adae-4af6-9312-4170a7113ff4,24,6629,6629,9392,6900,14.30,11.61,11.87,37.77
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2708,fa5ee4c0-0bd7-4cb9-bd1a-44a3f921e5c8,24,9106,9106,11890,9407,18.56,15.86,16.14,50.56
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2709,15d6c3bc-87ca-422a-be65-ea5e718631f9,24,10092,10092,13407,10641,19.64,16.44,16.94,53.03
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2710,feab35c4-a9a6-4d2c-95a8-1d8147730d52,24,5077,5077,7996,5475,10.37,7.54,7.91,25.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2711,b8308b4f-1e03-4d46-8106-615e686b5b3f,24,6409,6409,8926,6605,13.60,11.14,11.33,36.07
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2712,32d4313e-dad1-48b1-84cd-e20c1f959e18,24,6362,6362,9983,7086,12.48,9.03,9.65,31.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2713,7cadbc7e-00a6-47ce-9d19-9e7f2c9c1b78,24,12585,12585,16847,13573,23.59,19.56,20.40,63.55
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2714,6519699e-e243-4ab0-b4e8-503d4d4940af,24,8579,8579,11175,8794,17.64,15.12,15.32,48.08
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2715,71bb9b05-b09f-44b3-b4a9-0667bb30f332,24,4824,4824,7478,5095,10.62,8.05,8.29,26.96
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2716,bd3aa9ac-c3f0-4e9b-b685-0eb97c66bc9d,24,7435,7435,9980,7638,15.17,12.70,12.89,40.75
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2717,329e3ecd-05d6-4baa-8d13-8baeb9712329,24,5518,5518,8148,5761,12.09,9.54,9.76,31.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2718,34af4f28-ebde-43e3-8928-2af83cce6f90,24,4821,4821,7593,5150,10.42,7.73,8.04,26.20
